vbo_id	term_label	to_be_ignored	breed_name_to_be_used_for_label	species_to_be_used_for_label	internal_term_merge_indicator_vboid_into_vboid	internal_date_and_issue_separated_by_pipe_yymmdd_dash_issue	gh_issue_NOT_merge_obsolete	parent_ID	source_for_parents	source_for_parents	parent_ID	source_for_parents	source_for_parents	most_common_name	synonym_type_most_common_name	source_for_most_common_name	source_for_most_common_name	synonym_dadis_name_not_used_in_label	source_for_synonym_dadis	source_for_synonym_dadis	synonym_1	source_for_synonym_1	source_for_synonym_1	synonym_2	source_for_synonym_2	source_for_synonym_2	synonym_3	source_for_synonym_3	source_for_synonym_3	synonym_4	source_for_synonym_4	source_for_synonym_4	synonym_5	source_for_synonym_5	source_for_synonym_5	synonym_6	source_for_synonym_6	source_for_synonym_6	synonym_7	source_for_synonym_7	source_for_synonym_7	synonym_8	source_for_synonym_8	source_for_synonym_8	synonym_9	source_for_synonym_9	source_for_synonym_9	synonym_10	source_for_synonym_10	source_for_synonym_10	synonym_11	source_for_synonym_11	source_for_synonym_11	synonym_12	source_for_synonym_12	source_for_synonym_12	synonym_13	source_for_synonym_13	source_for_synonym_13	synonym_14	source_for_synonym_14	source_for_synonym_14	synonym_15	source_for_synonym_15	source_for_synonym_15	synonym_label_from_merged_term	source_for_merged_term	Breed_code_1	all_source_for_breed_code_1_separated_by_pipe	all_source_for_breed_code_1_separated_by_pipe	Breed_code_2	all_source_for_breed_code_2_separated_by_pipe	all_source_for_breed_code_2_separated_by_pipe	definition 	definition_xref	definition_xref	xref1_fci	source_for_xref1	source_for_xref1	xref2_idog	source_for_xref2	source_for_xref2	xref3_idog	source_for_xref3	source_for_xref3	xref4_idog	source_for_xref4	source_for_xref4	xref5_venom	source_for_xref5	source_for_xref5	omia_xref_internal	recognition_status_1	source_for_recognition_status_1	source_for_recognition_status_1	recognition_status_2	source_for_recognition_status_2	source_for_recognition_status_2	recognition_status_3	source_for_recognition_status_3	source_for_recognition_status_3	source_for_breed_akc	source_for_breed_ckc	source_for_breed_dadis	source_for_breed_fci	source_for_breed_idog	source_for_breed_kc	source_for_breed_omia	source_for_breed_ukc	source_for_breed_venom	source_for_breed_wiki_or_other	source_for_breed	contributors	contributors	comment	general_comment	comment_from_obsoletion	description_of_origin	source_for_description_of_origin	source_for_description_of_origin	domestication_status	source_for_domestication_status	wikidata_link_for_the_country_exists_in_country_subclass	source_for_country_subclass	source_for_country_subclass	obsoletion_type	obsolete	replacement_term	replacement_label	comment	GH_issue	obsolescence_reason	curator_note	dadis_name	dadis_species_name	dadis_country	dadis_iso3_code	in_subset_transboundary
VBO:0200015			Alaskan Sled Dog	Dog	VBO:0200019 into VBO:0200015	230823-111								Alaskan Sled Dog		http://omia.org																																																		Alaskan Sled Dog (Dog)	VBO:0200019																									OMIA:881																					https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965|https://orcid.org/0000-0001-7688-1770																		https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/111							
VBO:0200754	Karelian Bear Dog (Dog)		Karelian Bear Dog	Dog	VBO:0200292 into VBO:0200754	230823-111		NCBITaxon:9615			VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Karelian Bear Dog	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.akc.org/dog-breeds/karelian-bear-dog/|https://www.ckc.ca/en/Choosing-a-Dog/Choosing-a-Breed/Working-Dogs/Karelian-Bear-Dog|https://www.fci.be/en/nomenclature/KARELIAN-BEAR-DOG-48.html|https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=140|http://omia.org|https://www.ukcdogs.com/karelian-bear-dog|https://venomcoding.org/venom-codes/|https://en.wikipedia.org/wiki/Karelian_Bear_Dog					Karjalankarhukoira	https://www.fci.be/en/nomenclature/KARELIAN-BEAR-DOG-48.html|https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=140		Karelsk Bjornhund	https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=140																																																				FCI:48	https://www.fci.be/en/nomenclature/KARELIAN-BEAR-DOG-48.html		iDog:140	https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=140								VeNom:14311	https://venomcoding.org/venom-codes/		OMIA:832	VBO:0300002	https://www.ckc.ca/CanadianKennelClub/media/Documents/Chptr-4-Registration_1.pdf|https://www.fci.be/en/nomenclature/KARELIAN-BEAR-DOG-48.html					VBO:0300004	https://www.akc.org/dog-breeds/karelian-bear-dog/		https://www.akc.org/dog-breeds/karelian-bear-dog/	https://www.ckc.ca/en/Choosing-a-Dog/Choosing-a-Breed/Working-Dogs/Karelian-Bear-Dog		https://www.fci.be/en/nomenclature/KARELIAN-BEAR-DOG-48.html	https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=140		http://omia.org	https://www.ukcdogs.com/karelian-bear-dog	https://venomcoding.org/venom-codes/	https://en.wikipedia.org/wiki/Karelian_Bear_Dog		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965|https://orcid.org/0000-0001-7688-1770																									
VBO:0200292	obsolete Carelian Beardogs (Dog)		Carelian Beardogs	Dog	VBO:0200292 into VBO:0200754	230823-111																																																																																																						http://omia.org					https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965|https://orcid.org/0000-0001-7688-1770		Carelian Beardogs and Karelian Bear Dog merged based on: PMID:838602.		Carelian Beardogs and Karelian Bear Dog merged based on: PMID:838602.									owl:Class	true	VBO:0200754	Karelian Bear Dog (Dog)	Carelian Beardogs and Karelian Bear Dog merged based on: PMID:838602.	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/111	terms merged						
VBO:0200754			Carelian Beardogs	Dog	VBO:0200292 into VBO:0200754	230823-111								Carelian Beardogs		http://omia.org																																																		Carelian Beardogs (Dog)	VBO:0200292																									OMIA:599																http://omia.org					https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965|https://orcid.org/0000-0001-7688-1770																		https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/111							
VBO:0200995	Pembroke Welsh Corgi (Dog)		Pembroke Welsh Corgi	Dog	VBO:0200386 into VBO:0200995	230823-111		NCBITaxon:9615			VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Pembroke Welsh Corgi	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.akc.org/dog-breeds/pembroke-welsh-corgi/|https://www.ckc.ca/en/Choosing-a-Dog/Choosing-a-Breed/Herding-Dogs/Welsh-Corgi-Pembroke|https://www.fci.be/en/nomenclature/WELSH-CORGI-PEMBROKE-39.html|https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=179|https://www.thekennelclub.org.uk/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-pembroke/|http://omia.org|https://www.ukcdogs.com/pembroke-welsh-corgi|https://venomcoding.org/venom-codes/|https://en.wikipedia.org/wiki/Pembroke_Welsh_Corgi					Welsh Corgi (Pembroke)	https://www.fci.be/en/nomenclature/WELSH-CORGI-PEMBROKE-39.html		Pembroke	https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=179		PWC	https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=179		Pem	https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=179		Corgi	https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=179		Welsh Corgi	https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=179		Welsh Corgi, Pembroke	https://www.thekennelclub.org.uk/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-pembroke/																																					FCI:39	https://www.fci.be/en/nomenclature/WELSH-CORGI-PEMBROKE-39.html		iDog:179	https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=179								VeNom:15126	https://venomcoding.org/venom-codes/		OMIA:402	VBO:0300002	https://www.akc.org/dog-breeds/pembroke-welsh-corgi/|https://www.ckc.ca/CanadianKennelClub/media/Documents/Chptr-4-Registration_1.pdf|https://www.fci.be/en/nomenclature/WELSH-CORGI-PEMBROKE-39.html								https://www.akc.org/dog-breeds/pembroke-welsh-corgi/	https://www.ckc.ca/en/Choosing-a-Dog/Choosing-a-Breed/Herding-Dogs/Welsh-Corgi-Pembroke		https://www.fci.be/en/nomenclature/WELSH-CORGI-PEMBROKE-39.html	https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=179	https://www.thekennelclub.org.uk/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-pembroke/	http://omia.org	https://www.ukcdogs.com/pembroke-welsh-corgi	https://venomcoding.org/venom-codes/	https://en.wikipedia.org/wiki/Pembroke_Welsh_Corgi		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965|https://orcid.org/0000-0001-7688-1770																									
VBO:0200386	obsolete Corgi (Dog)		Corgi	Dog	VBO:0200386 into VBO:0200995	230823-111																																																																																																						http://omia.org					https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965|https://orcid.org/0000-0001-7688-1770		Corgi and Pembroke Welsh Corgi merged based on PMID:20714321.		Corgi and Pembroke Welsh Corgi merged based on PMID:20714321.									owl:Class	true	VBO:0200995	Pembroke Welsh Corgi (Dog)	Corgi and Pembroke Welsh Corgi merged based on PMID:20714321.	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/111	terms merged						
VBO:0200995			Corgi	Dog	VBO:0200386 into VBO:0200995	230823-111								Corgi		http://omia.org																																																		Corgi (Dog)	VBO:0200386																									OMIA:20|OMIA:802																http://omia.org					https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965|https://orcid.org/0000-0001-7688-1770																		https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/111							
VBO:0200932	Nederlandse Kooikerhondje (Dog)		Nederlandse Kooikerhondje	Dog	VBO:0200458 into VBO:0200932	230823-111		NCBITaxon:9615			VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Nederlandse Kooikerhondje	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.akc.org/dog-breeds/nederlandse-kooikerhondje/|https://www.fci.be/en/nomenclature/NEDERLANDSE-KOOIKERHONDJE-314.html|https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=165					Nederlandse Little Cager Dog	https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=165																																																							FCI:314	https://www.fci.be/en/nomenclature/NEDERLANDSE-KOOIKERHONDJE-314.html		iDog:165	https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=165												VBO:0300002	https://www.akc.org/dog-breeds/nederlandse-kooikerhondje/|https://www.fci.be/en/nomenclature/NEDERLANDSE-KOOIKERHONDJE-314.html								https://www.akc.org/dog-breeds/nederlandse-kooikerhondje/			https://www.fci.be/en/nomenclature/NEDERLANDSE-KOOIKERHONDJE-314.html	https://ngdc.cncb.ac.cn/idog/breed/getBreedDetail.action?breedId=165							https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965|https://orcid.org/0000-0001-7688-1770																									
VBO:0200458	obsolete Dutch Kooiker (Dog)		Dutch Kooiker	Dog	VBO:0200458 into VBO:0200932	230823-111																																																																																																						http://omia.org					https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965|https://orcid.org/0000-0001-7688-1770													owl:Class	true	VBO:0200932	Nederlandse Kooikerhondje (Dog)		https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/111	terms merged						
VBO:0200932			Dutch Kooiker	Dog	VBO:0200458 into VBO:0200932	230823-111								Dutch Kooiker		http://omia.org																																																		Dutch Kooiker (Dog)	VBO:0200458																									OMIA:880																http://omia.org					https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965|https://orcid.org/0000-0001-7688-1770																		https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/111							
